PtID,CompletedProtocol,Condition,IsSR,NormalFirst,SessionTime,StartKSS,EndKSS,TrialNo,TaskVersion,NoBlkBall,OddsA,OddsB,CorrectResp,PtResp,RT,IsCorrect,NoBrainers,NoBrainersTotal,Accuracy,L(X|A),L(X|B), LR(A) ,Prior(A),LogLLA,LogBaserate,post_odds,post_prob,IsEasy
5,1,1,0,1,1,2,3,10,3,5,0.2,0.8,2,0,1732,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
5,1,1,0,1,1,2,3,11,3,5,0.3,0.7,1,1,1748,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
5,1,1,0,1,1,2,3,12,3,5,0.1,0.9,0,1,1991,0,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
5,1,1,0,1,1,2,3,13,3,4,0.7,0.3,1,1,1573,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
5,1,1,0,1,1,2,3,14,3,6,1,0,1,1,1251,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
5,1,1,0,1,1,2,3,15,3,6,0,1,0,0,1073,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
5,1,1,0,1,1,2,3,16,3,2,0.9,0.1,0,1,1155,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
5,1,1,0,1,1,2,3,17,3,2,0.3,0.7,0,0,1681,1,0,,,0.000609663,0.009754611,0.0625,0.3,-2.772588722,-0.84729786,0.026785714,0.02609,1
5,1,1,0,1,1,2,3,18,3,7,1,0,1,1,1161,1,1,,,0.019509221,0.000304832,64.00000001,0.999999,4.158883083,13.81550956,63999936.11,1.00000,1
5,1,1,0,1,1,2,3,19,3,3,0.6,0.4,0,0,1579,1,0,,,0.001219326,0.004877305,0.25,0.6,-1.386294361,0.405465108,0.375,0.27273,0
5,1,1,0,1,1,2,3,20,3,4,0,1,0,0,1615,1,1,,,0.002438653,0.002438653,1,0.000001,0,-13.81550956,1E-06,0.00000,1
5,1,1,0,1,1,2,3,21,3,3,0.7,0.3,0,0,1526,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
5,1,1,0,1,1,2,3,22,3,7,0.5,0.5,1,1,1200,1,0,,,0.019509221,0.000304832,64.00000001,0.5,4.158883083,0,63.99999998,0.98462,1
5,1,1,0,1,1,2,3,23,3,7,0.2,0.8,1,1,1127,1,0,,,0.019509221,0.000304832,64.00000001,0.2,4.158883083,-1.386294361,16,0.94118,1
5,1,1,0,1,1,2,3,24,3,8,0,1,0,0,1019,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
5,1,1,0,1,1,2,3,25,3,7,0.7,0.3,1,1,1184,1,0,,,0.019509221,0.000304832,64.00000001,0.7,4.158883083,0.84729786,149.3333332,0.99335,1
5,1,1,0,1,1,2,3,26,3,3,0.3,0.7,0,0,1764,1,0,,,0.001219326,0.004877305,0.25,0.3,-1.386294361,-0.84729786,0.107142857,0.09677,1
5,1,1,0,1,1,2,3,27,3,1,0.4,0.6,0,0,1386,1,0,,,0.000304832,0.019509221,0.015625,0.4,-4.158883083,-0.405465108,0.010416667,0.01031,1
5,1,1,0,1,1,2,3,28,3,4,0.4,0.6,0,0,1281,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
5,1,1,0,1,1,2,3,29,3,3,0.8,0.2,2,0,1397,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
5,1,1,0,1,1,2,3,30,3,5,0.7,0.3,1,0,1768,0,0,,,0.004877305,0.001219326,4.000000001,0.7,1.386294361,0.84729786,9.333333329,0.90323,1
5,1,1,0,1,1,2,3,31,3,5,0.4,0.6,1,1,1361,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
5,1,1,0,1,1,2,3,32,3,1,0.8,0.2,0,0,1157,1,0,,,0.000304832,0.019509221,0.015625,0.8,-4.158883083,1.386294361,0.0625,0.05882,1
5,1,1,0,1,1,2,3,33,3,3,0.4,0.6,0,0,1535,1,0,,,0.001219326,0.004877305,0.25,0.4,-1.386294361,-0.405465108,0.166666667,0.14286,1
5,1,1,0,1,1,2,3,34,3,5,0.6,0.4,1,1,1224,1,0,,,0.004877305,0.001219326,4.000000001,0.6,1.386294361,0.405465108,5.999999999,0.85714,1
5,1,1,0,1,1,2,3,35,3,6,0.7,0.3,1,1,1050,1,0,7,0.857142857,0.009754611,0.000609663,16,0.7,2.772588722,0.84729786,37.33333331,0.97391,1
5,1,1,0,1,2,1,1,1,4,8,0,1,0,0,1269,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
5,1,1,0,1,2,1,1,2,4,4,0.3,0.7,0,0,1642,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
5,1,1,0,1,2,1,1,3,4,6,0.6,0.4,1,1,1338,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
5,1,1,0,1,2,1,1,4,4,8,0.2,0.8,1,1,1504,1,0,,,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361,63.99999998,0.98462,1
5,1,1,0,1,2,1,1,5,4,6,0.4,0.6,1,1,1829,1,0,,,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108,10.66666667,0.91429,1
5,1,1,0,1,2,1,1,6,4,0,0.6,0.4,0,0,1370,1,0,,,0.000152416,0.039018442,0.00390625,0.6,-5.545177444,0.405465108,0.005859375,0.00583,1
5,1,1,0,1,2,1,1,7,4,6,0.1,0.9,1,0,1630,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
5,1,1,0,1,2,1,1,8,4,6,0,1,0,0,1887,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
5,1,1,0,1,2,1,1,9,4,4,0.5,0.5,2,0,2108,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
5,1,1,0,1,2,1,1,10,4,4,0.4,0.6,0,0,2107,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
5,1,1,0,1,2,1,1,11,4,3,0.8,0.2,2,1,1644,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
5,1,1,0,1,2,1,1,12,4,5,0.4,0.6,1,1,1907,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
5,1,1,0,1,2,1,1,13,4,3,0.7,0.3,0,1,2022,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
5,1,1,0,1,2,1,1,14,4,4,1,0,1,1,1378,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
5,1,1,0,1,2,1,1,15,4,6,0.3,0.7,1,0,1935,0,0,,,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786,6.857142858,0.87273,1
5,1,1,0,1,2,1,1,16,4,5,0.3,0.7,1,1,1915,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
5,1,1,0,1,2,1,1,17,4,4,1,0,1,1,1699,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
5,1,1,0,1,2,1,1,18,4,1,0.6,0.4,0,1,1677,0,0,,,0.000304832,0.019509221,0.015625,0.6,-4.158883083,0.405465108,0.0234375,0.02290,1
5,1,1,0,1,2,1,1,19,4,4,0.1,0.9,0,0,1643,1,0,,,0.002438653,0.002438653,1,0.1,0,-2.197224577,0.111111111,0.10000,1
5,1,1,0,1,2,1,1,20,4,2,0.9,0.1,0,0,1508,1,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
5,1,1,0,1,2,1,1,21,4,3,1,0,1,1,1307,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
5,1,1,0,1,2,1,1,22,4,2,0.8,0.2,0,0,1802,1,0,,,0.000609663,0.009754611,0.0625,0.8,-2.772588722,1.386294361,0.25,0.20000,0
5,1,1,0,1,2,1,1,23,4,4,0.7,0.3,1,1,1515,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
5,1,1,0,1,2,1,1,24,4,3,0.1,0.9,0,0,1266,1,0,,,0.001219326,0.004877305,0.25,0.1,-1.386294361,-2.197224577,0.027777778,0.02703,1
5,1,1,0,1,2,1,1,25,4,5,0.2,0.8,2,1,1603,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
5,1,1,0,1,2,1,1,26,4,8,0.1,0.9,1,1,1459,1,0,,,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577,28.44444444,0.96604,1
5,1,1,0,1,2,1,1,27,4,6,0.6,0.4,1,1,1567,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
5,1,1,0,1,2,1,1,28,4,2,1,0,1,1,1451,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
5,1,1,0,1,2,1,1,29,4,4,0.8,0.2,1,1,1611,1,0,,,0.002438653,0.002438653,1,0.8,0,1.386294361,4,0.80000,0
5,1,1,0,1,2,1,1,30,4,5,0.1,0.9,0,1,1680,0,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
5,1,1,0,1,2,1,1,31,4,8,0.3,0.7,1,0,1828,0,0,,,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786,109.7142857,0.99097,1
5,1,1,0,1,2,1,1,32,4,3,0.9,0.1,1,1,1788,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
5,1,1,0,1,2,1,1,33,4,2,0.1,0.9,0,0,1737,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
5,1,1,0,1,2,1,1,34,4,2,0.5,0.5,0,0,1482,1,0,,,0.000609663,0.009754611,0.0625,0.5,-2.772588722,0,0.0625,0.05882,1
5,1,1,0,1,2,1,1,35,4,3,0,1,0,0,1203,1,1,7,0.828571429,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
5,1,3,1,1,1,3,2,1,3,5,0.4,0.6,1,1,1060,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
5,1,3,1,1,1,3,2,2,3,6,1,0,1,1,1102,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
5,1,3,1,1,1,3,2,3,3,4,0.3,0.7,0,1,1478,0,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
5,1,3,1,1,1,3,2,4,3,5,0.2,0.8,2,1,1623,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
5,1,3,1,1,1,3,2,5,3,3,0.7,0.3,0,0,1638,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
5,1,3,1,1,1,3,2,6,3,2,0.1,0.9,0,0,984,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
5,1,3,1,1,1,3,2,7,3,0,0.7,0.3,0,0,1423,1,0,,,0.000152416,0.039018442,0.00390625,0.7,-5.545177444,0.84729786,0.009114583,0.00903,1
5,1,3,1,1,1,3,2,8,3,6,0,1,0,0,1128,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
5,1,3,1,1,1,3,2,9,3,6,0.1,0.9,1,0,1550,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
5,1,3,1,1,1,3,2,10,3,3,0.9,0.1,1,1,1539,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
5,1,3,1,1,1,3,2,11,3,5,0.8,0.2,1,1,1333,1,0,,,0.004877305,0.001219326,4.000000001,0.8,1.386294361,1.386294361,16,0.94118,1
5,1,3,1,1,1,3,2,12,3,2,0.9,0.1,0,0,1326,1,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
5,1,3,1,1,1,3,2,13,3,1,0.9,0.1,0,0,1703,1,0,,,0.000304832,0.019509221,0.015625,0.9,-4.158883083,2.197224577,0.140625,0.12329,1
5,1,3,1,1,1,3,2,14,3,7,0,1,0,0,1227,1,1,,,0.019509221,0.000304832,64.00000001,0.000001,4.158883083,-13.81550956,6.40001E-05,0.00006,1
5,1,3,1,1,1,3,2,15,3,8,0.4,0.6,1,1,1486,1,0,,,0.039018442,0.000152416,256,0.4,5.545177444,-0.405465108,170.6666666,0.99417,1
5,1,3,1,1,1,3,2,16,3,8,0,1,0,0,1265,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
5,1,3,1,1,1,3,2,17,3,5,0.3,0.7,1,0,1474,0,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
5,1,3,1,1,1,3,2,18,3,6,0.8,0.2,1,1,1066,1,0,,,0.009754611,0.000609663,16,0.8,2.772588722,1.386294361,63.99999998,0.98462,1
5,1,3,1,1,1,3,2,19,3,2,0.2,0.8,0,0,1286,1,0,,,0.000609663,0.009754611,0.0625,0.2,-2.772588722,-1.386294361,0.015625,0.01538,1
5,1,3,1,1,1,3,2,20,3,4,0.2,0.8,0,0,1291,1,0,,,0.002438653,0.002438653,1,0.2,0,-1.386294361,0.25,0.20000,0
5,1,3,1,1,1,3,2,21,3,3,0.2,0.8,0,0,1337,1,0,,,0.001219326,0.004877305,0.25,0.2,-1.386294361,-1.386294361,0.0625,0.05882,1
5,1,3,1,1,1,3,2,22,3,5,0.1,0.9,0,0,1499,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
5,1,3,1,1,1,3,2,23,3,4,0.5,0.5,2,1,1703,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
5,1,3,1,1,1,3,2,24,3,6,0.6,0.4,1,1,1059,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
5,1,3,1,1,1,3,2,25,3,1,0.7,0.3,0,1,1285,0,0,,,0.000304832,0.019509221,0.015625,0.7,-4.158883083,0.84729786,0.036458333,0.03518,1
5,1,3,1,1,1,3,2,26,3,6,0.9,0.1,1,1,1169,1,0,,,0.009754611,0.000609663,16,0.9,2.772588722,2.197224577,143.9999999,0.99310,1
5,1,3,1,1,1,3,2,27,3,5,0,1,0,0,1078,1,1,,,0.004877305,0.001219326,4.000000001,0.000001,1.386294361,-13.81550956,4E-06,0.00000,1
5,1,3,1,1,1,3,2,28,3,4,0.7,0.3,1,1,1587,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
5,1,3,1,1,1,3,2,29,3,3,0.8,0.2,2,1,1541,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
5,1,3,1,1,1,3,2,30,3,3,1,0,1,1,1128,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
5,1,3,1,1,1,3,2,31,3,7,0.3,0.7,1,0,1011,0,0,,,0.019509221,0.000304832,64.00000001,0.3,4.158883083,-0.84729786,27.42857143,0.96482,1
5,1,3,1,1,1,3,2,32,3,4,0.4,0.6,0,1,1447,0,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
5,1,3,1,1,1,3,2,33,3,6,1,0,1,1,1393,1,1,,,0.009754611,0.000609663,16,0.999999,2.772588722,13.81550956,15999984.03,1.00000,1
5,1,3,1,1,1,3,2,34,3,7,0.1,0.9,1,0,1369,0,0,,,0.019509221,0.000304832,64.00000001,0.1,4.158883083,-2.197224577,7.111111111,0.87671,1
5,1,3,1,1,1,3,2,35,3,5,0.5,0.5,1,1,1581,1,0,7,0.8,0.004877305,0.001219326,4.000000001,0.5,1.386294361,0,4,0.80000,0
5,1,3,1,1,2,2,2,1,4,2,1,0,1,1,1278,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
5,1,3,1,1,2,2,2,2,4,6,0.1,0.9,1,1,1567,1,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
5,1,3,1,1,2,2,2,3,4,6,0,1,0,0,929,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
5,1,3,1,1,2,2,2,4,4,2,0.9,0.1,0,1,1221,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
5,1,3,1,1,2,2,2,5,4,4,1,0,1,1,1166,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
5,1,3,1,1,2,2,2,6,4,6,0.6,0.4,1,1,1265,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
5,1,3,1,1,2,2,2,7,4,3,0.9,0.1,1,1,1777,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
5,1,3,1,1,2,2,2,8,4,3,0.8,0.2,2,0,1401,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
5,1,3,1,1,2,2,2,9,4,6,0.4,0.6,1,1,1431,1,0,,,0.009754611,0.000609663,16,0.4,2.772588722,-0.405465108,10.66666667,0.91429,1
5,1,3,1,1,2,2,2,10,4,4,1,0,1,1,1114,1,1,,,0.002438653,0.002438653,1,0.999999,0,13.81550956,999999.002,1.00000,1
5,1,3,1,1,2,2,2,11,4,6,0.6,0.4,1,1,1524,1,0,,,0.009754611,0.000609663,16,0.6,2.772588722,0.405465108,23.99999999,0.96000,1
5,1,3,1,1,2,2,2,12,4,4,0.1,0.9,0,0,1452,1,0,,,0.002438653,0.002438653,1,0.1,0,-2.197224577,0.111111111,0.10000,1
5,1,3,1,1,2,2,2,13,4,4,0.3,0.7,0,0,1329,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
5,1,3,1,1,2,2,2,14,4,4,0.5,0.5,2,0,1393,1,0,,,0.002438653,0.002438653,1,0.5,0,0,1,0.50000,0
5,1,3,1,1,2,2,2,15,4,2,0.5,0.5,0,0,1549,1,0,,,0.000609663,0.009754611,0.0625,0.5,-2.772588722,0,0.0625,0.05882,1
5,1,3,1,1,2,2,2,16,4,6,0.3,0.7,1,1,1474,1,0,,,0.009754611,0.000609663,16,0.3,2.772588722,-0.84729786,6.857142858,0.87273,1
5,1,3,1,1,2,2,2,17,4,1,0.6,0.4,0,0,1593,1,0,,,0.000304832,0.019509221,0.015625,0.6,-4.158883083,0.405465108,0.0234375,0.02290,1
5,1,3,1,1,2,2,2,18,4,3,0.7,0.3,0,0,1836,1,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
5,1,3,1,1,2,2,2,19,4,4,0.7,0.3,1,1,1178,1,0,,,0.002438653,0.002438653,1,0.7,0,0.84729786,2.333333332,0.70000,0
5,1,3,1,1,2,2,2,20,4,8,0.1,0.9,1,1,1508,1,0,,,0.039018442,0.000152416,256,0.1,5.545177444,-2.197224577,28.44444444,0.96604,1
5,1,3,1,1,2,2,2,21,4,5,0.2,0.8,2,1,1657,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
5,1,3,1,1,2,2,2,22,4,8,0.2,0.8,1,1,1749,1,0,,,0.039018442,0.000152416,256,0.2,5.545177444,-1.386294361,63.99999998,0.98462,1
5,1,3,1,1,2,2,2,23,4,8,0.3,0.7,1,1,2053,1,0,,,0.039018442,0.000152416,256,0.3,5.545177444,-0.84729786,109.7142857,0.99097,1
5,1,3,1,1,2,2,2,24,4,5,0.3,0.7,1,1,2015,1,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
5,1,3,1,1,2,2,2,25,4,3,0.1,0.9,0,0,1208,1,0,,,0.001219326,0.004877305,0.25,0.1,-1.386294361,-2.197224577,0.027777778,0.02703,1
5,1,3,1,1,2,2,2,26,4,2,0.1,0.9,0,0,1055,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
5,1,3,1,1,2,2,2,27,4,3,0,1,0,0,943,1,1,,,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
5,1,3,1,1,2,2,2,28,4,5,0.4,0.6,1,1,1533,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
5,1,3,1,1,2,2,2,29,4,3,1,0,1,1,1413,1,1,,,0.001219326,0.004877305,0.25,0.999999,-1.386294361,13.81550956,249999.7505,1.00000,1
5,1,3,1,1,2,2,2,30,4,5,0.1,0.9,0,0,1437,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
5,1,3,1,1,2,2,2,31,4,4,0.4,0.6,0,0,1528,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
5,1,3,1,1,2,2,2,32,4,4,0.8,0.2,1,1,1521,1,0,,,0.002438653,0.002438653,1,0.8,0,1.386294361,4,0.80000,0
5,1,3,1,1,2,2,2,33,4,2,0.8,0.2,0,1,1704,0,0,,,0.000609663,0.009754611,0.0625,0.8,-2.772588722,1.386294361,0.25,0.20000,0
5,1,3,1,1,2,2,2,34,4,8,0,1,0,0,1062,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
5,1,3,1,1,2,2,2,35,4,0,0.6,0.4,0,1,1528,0,0,7,0.914285714,0.000152416,0.039018442,0.00390625,0.6,-5.545177444,0.405465108,0.005859375,0.00583,1
7,1,1,0,0,1,,,1,2,1,1,0,1,1,821,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
7,1,1,0,0,1,,,2,2,6,0.2,0.8,1,0,1265,0,0,,,0.009754611,0.000609663,16,0.2,2.772588722,-1.386294361,4,0.80000,0
7,1,1,0,0,1,,,3,2,7,0.4,0.6,1,1,1914,1,0,,,0.019509221,0.000304832,64.00000001,0.4,4.158883083,-0.405465108,42.66666666,0.97710,1
7,1,1,0,0,1,,,4,2,3,0.8,0.2,2,1,2437,1,0,,,0.001219326,0.004877305,0.25,0.8,-1.386294361,1.386294361,1,0.50000,0
7,1,1,0,0,1,,,5,2,2,1,0,1,1,889,1,1,,,0.000609663,0.009754611,0.0625,0.999999,-2.772588722,13.81550956,62499.93764,0.99998,1
7,1,1,0,0,1,,,6,2,8,0,1,0,0,768,1,1,,,0.039018442,0.000152416,256,0.000001,5.545177444,-13.81550956,0.000256,0.00026,1
7,1,1,0,0,1,,,7,2,2,0.7,0.3,0,1,2813,0,0,,,0.000609663,0.009754611,0.0625,0.7,-2.772588722,0.84729786,0.145833333,0.12727,1
7,1,1,0,0,1,,,8,2,6,0.1,0.9,1,0,705,0,0,,,0.009754611,0.000609663,16,0.1,2.772588722,-2.197224577,1.777777778,0.64000,0
7,1,1,0,0,1,,,9,2,6,0,1,0,0,805,1,1,,,0.009754611,0.000609663,16,0.000001,2.772588722,-13.81550956,1.6E-05,0.00002,1
7,1,1,0,0,1,,,10,2,3,0.9,0.1,1,1,2498,1,0,,,0.001219326,0.004877305,0.25,0.9,-1.386294361,2.197224577,2.25,0.69231,0
7,1,1,0,0,1,,,11,2,4,0.3,0.7,0,0,990,1,0,,,0.002438653,0.002438653,1,0.3,0,-0.84729786,0.428571429,0.30000,0
7,1,1,0,0,1,,,12,2,4,0.4,0.6,0,0,2092,1,0,,,0.002438653,0.002438653,1,0.4,0,-0.405465108,0.666666667,0.40000,0
7,1,1,0,0,1,,,13,2,5,0.3,0.7,1,0,3068,0,0,,,0.004877305,0.001219326,4.000000001,0.3,1.386294361,-0.84729786,1.714285715,0.63158,0
7,1,1,0,0,1,,,14,2,4,0.9,0.1,1,1,773,1,0,,,0.002438653,0.002438653,1,0.9,0,2.197224577,8.999999997,0.90000,1
7,1,1,0,0,1,,,15,2,7,0.6,0.4,1,1,1298,1,0,,,0.019509221,0.000304832,64.00000001,0.6,4.158883083,0.405465108,95.99999996,0.98969,1
7,1,1,0,0,1,,,16,2,2,0.1,0.9,0,0,1486,1,0,,,0.000609663,0.009754611,0.0625,0.1,-2.772588722,-2.197224577,0.006944444,0.00690,1
7,1,1,0,0,1,,,17,2,3,0,1,0,0,759,1,1,,,0.001219326,0.004877305,0.25,0.000001,-1.386294361,-13.81550956,2.5E-07,0.00000,1
7,1,1,0,0,1,,,18,2,0,0.9,0.1,0,1,3818,0,0,,,0.000152416,0.039018442,0.00390625,0.9,-5.545177444,2.197224577,0.03515625,0.03396,1
7,1,1,0,0,1,,,19,2,3,0.7,0.3,0,1,1240,0,0,,,0.001219326,0.004877305,0.25,0.7,-1.386294361,0.84729786,0.583333333,0.36842,0
7,1,1,0,0,1,,,20,2,5,0.4,0.6,1,1,2084,1,0,,,0.004877305,0.001219326,4.000000001,0.4,1.386294361,-0.405465108,2.666666667,0.72727,0
7,1,1,0,0,1,,,21,2,1,1,0,1,1,746,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
7,1,1,0,0,1,,,22,2,5,0.2,0.8,2,0,1921,1,0,,,0.004877305,0.001219326,4.000000001,0.2,1.386294361,-1.386294361,1,0.50000,0
7,1,1,0,0,1,,,23,2,5,0.9,0.1,1,1,1019,1,0,,,0.004877305,0.001219326,4.000000001,0.9,1.386294361,2.197224577,35.99999998,0.97297,1
7,1,1,0,0,1,,,24,2,2,0.4,0.6,0,0,1901,1,0,,,0.000609663,0.009754611,0.0625,0.4,-2.772588722,-0.405465108,0.041666667,0.04000,1
7,1,1,0,0,1,,,25,2,2,0.6,0.4,0,0,2016,1,0,,,0.000609663,0.009754611,0.0625,0.6,-2.772588722,0.405465108,0.09375,0.08571,1
7,1,1,0,0,1,,,26,2,1,1,0,1,1,834,1,1,,,0.000304832,0.019509221,0.015625,0.999999,-4.158883083,13.81550956,15624.98441,0.99994,1
7,1,1,0,0,1,,,27,2,2,0.9,0.1,0,1,1947,0,0,,,0.000609663,0.009754611,0.0625,0.9,-2.772588722,2.197224577,0.5625,0.36000,0
7,1,1,0,0,1,,,28,2,5,0.1,0.9,0,0,3017,1,0,,,0.004877305,0.001219326,4.000000001,0.1,1.386294361,-2.197224577,0.444444445,0.30769,0
7,1,1,0,0,1,,,29,2,6,0.5,0.5,1,1,2137,1,0,,,0.009754611,0.000609663,16,0.5,2.772588722,0,16,0.94118,1
